idx,onnx,vnnlib,csv_timeout,used_timeout,wall_sec,verdict,exit_code,result_file,log_file
104,"onnx/oval21-benchmark_cifar_deep_kw_RSPLITTER_oval21-benchmark_cifar_deep_kw-img6995-eps0.00954248366013072.onnx","vnnlib/oval21-benchmark_cifar_deep_kw-img6995-eps0.00954248366013072.vnnlib",180,180,11.20,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown25_supplemental_20260526/relusplitter/0104__oval21-benchmark_cifar_deep_kw_RSPLITTER_oval21-benchmark_cifar_deep_kw-img6995-eps0.00954248366013072__oval21-benchmark_cifar_deep_kw-img6995-eps0.00954248366013072.result","/data1/Kane/ACT/audit_results/abcrown25_supplemental_20260526/relusplitter/0104__oval21-benchmark_cifar_deep_kw_RSPLITTER_oval21-benchmark_cifar_deep_kw-img6995-eps0.00954248366013072__oval21-benchmark_cifar_deep_kw-img6995-eps0.00954248366013072.log"
105,"onnx/oval21-benchmark_cifar_deep_kw.onnx","vnnlib/oval21-benchmark_cifar_deep_kw-img7358-eps0.03869281045751634.vnnlib",60,60,6.63,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown25_supplemental_20260526/relusplitter/0105__oval21-benchmark_cifar_deep_kw__oval21-benchmark_cifar_deep_kw-img7358-eps0.03869281045751634.result","/data1/Kane/ACT/audit_results/abcrown25_supplemental_20260526/relusplitter/0105__oval21-benchmark_cifar_deep_kw__oval21-benchmark_cifar_deep_kw-img7358-eps0.03869281045751634.log"
106,"onnx/oval21-benchmark_cifar_deep_kw_RSPLITTER_oval21-benchmark_cifar_deep_kw-img7358-eps0.03869281045751634.onnx","vnnlib/oval21-benchmark_cifar_deep_kw-img7358-eps0.03869281045751634.vnnlib",180,180,9.65,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown25_supplemental_20260526/relusplitter/0106__oval21-benchmark_cifar_deep_kw_RSPLITTER_oval21-benchmark_cifar_deep_kw-img7358-eps0.03869281045751634__oval21-benchmark_cifar_deep_kw-img7358-eps0.03869281045751634.result","/data1/Kane/ACT/audit_results/abcrown25_supplemental_20260526/relusplitter/0106__oval21-benchmark_cifar_deep_kw_RSPLITTER_oval21-benchmark_cifar_deep_kw-img7358-eps0.03869281045751634__oval21-benchmark_cifar_deep_kw-img7358-eps0.03869281045751634.log"
107,"onnx/oval21-benchmark_cifar_deep_kw.onnx","vnnlib/oval21-benchmark_cifar_deep_kw-img4387-eps0.04705882352941177.vnnlib",60,60,9.91,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown25_supplemental_20260526/relusplitter/0107__oval21-benchmark_cifar_deep_kw__oval21-benchmark_cifar_deep_kw-img4387-eps0.04705882352941177.result","/data1/Kane/ACT/audit_results/abcrown25_supplemental_20260526/relusplitter/0107__oval21-benchmark_cifar_deep_kw__oval21-benchmark_cifar_deep_kw-img4387-eps0.04705882352941177.log"
108,"onnx/oval21-benchmark_cifar_deep_kw_RSPLITTER_oval21-benchmark_cifar_deep_kw-img4387-eps0.04705882352941177.onnx","vnnlib/oval21-benchmark_cifar_deep_kw-img4387-eps0.04705882352941177.vnnlib",180,180,13.31,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown25_supplemental_20260526/relusplitter/0108__oval21-benchmark_cifar_deep_kw_RSPLITTER_oval21-benchmark_cifar_deep_kw-img4387-eps0.04705882352941177__oval21-benchmark_cifar_deep_kw-img4387-eps0.04705882352941177.result","/data1/Kane/ACT/audit_results/abcrown25_supplemental_20260526/relusplitter/0108__oval21-benchmark_cifar_deep_kw_RSPLITTER_oval21-benchmark_cifar_deep_kw-img4387-eps0.04705882352941177__oval21-benchmark_cifar_deep_kw-img4387-eps0.04705882352941177.log"
109,"onnx/oval21-benchmark_cifar_deep_kw.onnx","vnnlib/oval21-benchmark_cifar_deep_kw-img2920-eps0.014248366013071896.vnnlib",60,60,10.10,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown25_supplemental_20260526/relusplitter/0109__oval21-benchmark_cifar_deep_kw__oval21-benchmark_cifar_deep_kw-img2920-eps0.014248366013071896.result","/data1/Kane/ACT/audit_results/abcrown25_supplemental_20260526/relusplitter/0109__oval21-benchmark_cifar_deep_kw__oval21-benchmark_cifar_deep_kw-img2920-eps0.014248366013071896.log"
110,"onnx/oval21-benchmark_cifar_deep_kw_RSPLITTER_oval21-benchmark_cifar_deep_kw-img2920-eps0.014248366013071896.onnx","vnnlib/oval21-benchmark_cifar_deep_kw-img2920-eps0.014248366013071896.vnnlib",180,180,8.02,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown25_supplemental_20260526/relusplitter/0110__oval21-benchmark_cifar_deep_kw_RSPLITTER_oval21-benchmark_cifar_deep_kw-img2920-eps0.014248366013071896__oval21-benchmark_cifar_deep_kw-img2920-eps0.014248366013071896.result","/data1/Kane/ACT/audit_results/abcrown25_supplemental_20260526/relusplitter/0110__oval21-benchmark_cifar_deep_kw_RSPLITTER_oval21-benchmark_cifar_deep_kw-img2920-eps0.014248366013071896__oval21-benchmark_cifar_deep_kw-img2920-eps0.014248366013071896.log"
111,"onnx/oval21-benchmark_cifar_deep_kw.onnx","vnnlib/oval21-benchmark_cifar_deep_kw-img4740-eps0.01647058823529412.vnnlib",60,60,9.71,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown25_supplemental_20260526/relusplitter/0111__oval21-benchmark_cifar_deep_kw__oval21-benchmark_cifar_deep_kw-img4740-eps0.01647058823529412.result","/data1/Kane/ACT/audit_results/abcrown25_supplemental_20260526/relusplitter/0111__oval21-benchmark_cifar_deep_kw__oval21-benchmark_cifar_deep_kw-img4740-eps0.01647058823529412.log"
112,"onnx/oval21-benchmark_cifar_deep_kw_RSPLITTER_oval21-benchmark_cifar_deep_kw-img4740-eps0.01647058823529412.onnx","vnnlib/oval21-benchmark_cifar_deep_kw-img4740-eps0.01647058823529412.vnnlib",180,180,8.50,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown25_supplemental_20260526/relusplitter/0112__oval21-benchmark_cifar_deep_kw_RSPLITTER_oval21-benchmark_cifar_deep_kw-img4740-eps0.01647058823529412__oval21-benchmark_cifar_deep_kw-img4740-eps0.01647058823529412.result","/data1/Kane/ACT/audit_results/abcrown25_supplemental_20260526/relusplitter/0112__oval21-benchmark_cifar_deep_kw_RSPLITTER_oval21-benchmark_cifar_deep_kw-img4740-eps0.01647058823529412__oval21-benchmark_cifar_deep_kw-img4740-eps0.01647058823529412.log"
113,"onnx/oval21-benchmark_cifar_deep_kw.onnx","vnnlib/oval21-benchmark_cifar_deep_kw-img917-eps0.04235294117647059.vnnlib",60,60,11.61,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown25_supplemental_20260526/relusplitter/0113__oval21-benchmark_cifar_deep_kw__oval21-benchmark_cifar_deep_kw-img917-eps0.04235294117647059.result","/data1/Kane/ACT/audit_results/abcrown25_supplemental_20260526/relusplitter/0113__oval21-benchmark_cifar_deep_kw__oval21-benchmark_cifar_deep_kw-img917-eps0.04235294117647059.log"
114,"onnx/oval21-benchmark_cifar_deep_kw_RSPLITTER_oval21-benchmark_cifar_deep_kw-img917-eps0.04235294117647059.onnx","vnnlib/oval21-benchmark_cifar_deep_kw-img917-eps0.04235294117647059.vnnlib",180,180,6.62,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown25_supplemental_20260526/relusplitter/0114__oval21-benchmark_cifar_deep_kw_RSPLITTER_oval21-benchmark_cifar_deep_kw-img917-eps0.04235294117647059__oval21-benchmark_cifar_deep_kw-img917-eps0.04235294117647059.result","/data1/Kane/ACT/audit_results/abcrown25_supplemental_20260526/relusplitter/0114__oval21-benchmark_cifar_deep_kw_RSPLITTER_oval21-benchmark_cifar_deep_kw-img917-eps0.04235294117647059__oval21-benchmark_cifar_deep_kw-img917-eps0.04235294117647059.log"
115,"onnx/oval21-benchmark_cifar_deep_kw.onnx","vnnlib/oval21-benchmark_cifar_deep_kw-img5988-eps0.037516339869281046.vnnlib",60,60,8.60,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown25_supplemental_20260526/relusplitter/0115__oval21-benchmark_cifar_deep_kw__oval21-benchmark_cifar_deep_kw-img5988-eps0.037516339869281046.result","/data1/Kane/ACT/audit_results/abcrown25_supplemental_20260526/relusplitter/0115__oval21-benchmark_cifar_deep_kw__oval21-benchmark_cifar_deep_kw-img5988-eps0.037516339869281046.log"
116,"onnx/oval21-benchmark_cifar_deep_kw_RSPLITTER_oval21-benchmark_cifar_deep_kw-img5988-eps0.037516339869281046.onnx","vnnlib/oval21-benchmark_cifar_deep_kw-img5988-eps0.037516339869281046.vnnlib",180,180,8.18,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown25_supplemental_20260526/relusplitter/0116__oval21-benchmark_cifar_deep_kw_RSPLITTER_oval21-benchmark_cifar_deep_kw-img5988-eps0.037516339869281046__oval21-benchmark_cifar_deep_kw-img5988-eps0.037516339869281046.result","/data1/Kane/ACT/audit_results/abcrown25_supplemental_20260526/relusplitter/0116__oval21-benchmark_cifar_deep_kw_RSPLITTER_oval21-benchmark_cifar_deep_kw-img5988-eps0.037516339869281046__oval21-benchmark_cifar_deep_kw-img5988-eps0.037516339869281046.log"
117,"onnx/oval21-benchmark_cifar_deep_kw.onnx","vnnlib/oval21-benchmark_cifar_deep_kw-img6254-eps0.013594771241830067.vnnlib",60,60,6.48,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown25_supplemental_20260526/relusplitter/0117__oval21-benchmark_cifar_deep_kw__oval21-benchmark_cifar_deep_kw-img6254-eps0.013594771241830067.result","/data1/Kane/ACT/audit_results/abcrown25_supplemental_20260526/relusplitter/0117__oval21-benchmark_cifar_deep_kw__oval21-benchmark_cifar_deep_kw-img6254-eps0.013594771241830067.log"
118,"onnx/oval21-benchmark_cifar_deep_kw_RSPLITTER_oval21-benchmark_cifar_deep_kw-img6254-eps0.013594771241830067.onnx","vnnlib/oval21-benchmark_cifar_deep_kw-img6254-eps0.013594771241830067.vnnlib",180,180,9.00,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown25_supplemental_20260526/relusplitter/0118__oval21-benchmark_cifar_deep_kw_RSPLITTER_oval21-benchmark_cifar_deep_kw-img6254-eps0.013594771241830067__oval21-benchmark_cifar_deep_kw-img6254-eps0.013594771241830067.result","/data1/Kane/ACT/audit_results/abcrown25_supplemental_20260526/relusplitter/0118__oval21-benchmark_cifar_deep_kw_RSPLITTER_oval21-benchmark_cifar_deep_kw-img6254-eps0.013594771241830067__oval21-benchmark_cifar_deep_kw-img6254-eps0.013594771241830067.log"
119,"onnx/oval21-benchmark_cifar_deep_kw.onnx","vnnlib/oval21-benchmark_cifar_deep_kw-img3782-eps0.053202614379084974.vnnlib",60,60,9.79,missing_result,2,"/data1/Kane/ACT/audit_results/abcrown25_supplemental_20260526/relusplitter/0119__oval21-benchmark_cifar_deep_kw__oval21-benchmark_cifar_deep_kw-img3782-eps0.053202614379084974.result","/data1/Kane/ACT/audit_results/abcrown25_supplemental_20260526/relusplitter/0119__oval21-benchmark_cifar_deep_kw__oval21-benchmark_cifar_deep_kw-img3782-eps0.053202614379084974.log"
